document_id,title,uploaded_at
b547f78d-ece8-4790-8fb2-48830471da59,[15] Temperament Matrix - Systematic vs Interest - Comparison,2025-10-25 03:09 PM
1d7696de-a4e4-4446-8471-ba7981ed4696,[15] Interaction Styles - Initiating vs Responding - Comparison,2025-10-25 03:09 PM
5513fc67-3cf6-486e-9c92-75d9320824f4,[15] Interaction Styles and Temperaments - Introduction - All Types,2025-10-25 03:09 PM
552c5a77-11fd-4b07-a758-b925802aaa76,[15] Interaction Styles - Control vs Movement - Comparison,2025-10-25 03:09 PM
b39bf7da-5f80-4f36-8b56-1eaa607b5b22,[15] Temperament Matrix - Abstract vs Concrete - Comparison,2025-10-25 03:09 PM
c5723624-91e2-4a6e-9983-44147c8f8b3d,[15] MBTI Letters - Critical Analysis - Debunking Dichotomies,2025-10-25 03:09 PM
b592cf69-0e95-48e0-b226-0a0e6b4c009e,[15] Ambiversion - Explanation - All Types,2025-10-25 03:09 PM
a09189e5-7958-438a-a3ba-53a12589cf1f,[16] Cognitive Attitudes - Parent Function - Advanced Framework,2025-10-25 03:10 PM
e725227c-bf7d-4c96-b4af-173d008eb4f9,[16] Cognitive Attitudes - Nemesis Function - Advanced Framework,2025-10-25 03:10 PM
dda90fa2-c5f7-4feb-9bc1-62b6665a45ed,[16] Cognitive Attitudes - Trickster Function - Advanced Framework,2025-10-25 03:10 PM
11e27c70-54af-48d8-aabd-594e7d40803d,[16] Cognitive Attitudes - Inferior Function - Advanced Framework,2025-10-25 03:10 PM
6e8eae28-dcad-4aaf-a8ae-cd4ba8d65950,[16] Cognitive Attitudes - Child Function - Advanced Framework,2025-10-25 03:10 PM
14a905d6-a851-4954-97ed-f6d24879996d,[16] Cognitive Attitudes - Demon Function - Advanced Framework,2025-10-25 03:10 PM
4b3b5fdf-76e0-4434-af2d-a46c1d419b7b,[16] Cognitive Attitudes - Hero Function - Advanced Framework,2025-10-25 03:10 PM
6f3ad554-bd38-4cff-9083-12e5a7bd1a8a,[16] Cognitive Attitudes - Critic Function - Advanced Framework,2025-10-25 03:10 PM
8fcc8df1-63a2-42af-87c0-82c917f23521,[17.1] Ego Side - Gateway Explanation - Four Sides Framework,2025-10-25 03:11 PM
e5ddaf38-0707-4445-9113-697214adfa28,[17.1] Superego Side - Gateway Explanation Part 1 - Four Sides Framework,2025-10-25 03:11 PM
4755f8ee-f3b4-46df-a3d6-0d33d285c4b9,[17.1] Four Sides of Mind - Impact and Application - All Types,2025-10-25 03:11 PM
14510aab-9c63-4b3c-a414-94c5936b55ed,[17.1] Four Sides of Mind - Manifestation - All Types,2025-10-25 03:11 PM
7a55446b-34cc-4a56-a2f0-b9fb4b6f9430,[17.1] Quadras - Typing Methodology - Practical Guide,2025-10-25 03:11 PM
3c981b55-86f8-4b42-8bcb-ce9c7f744ba0,[17.1] Psychological Prejudice - Open Letter - Discussion,2025-10-25 03:11 PM
73f371c6-f62b-4741-bad8-95298ef57753,[17.1] Cognitive Focus - Explanation - Advanced Framework,2025-10-25 03:11 PM
f510d82c-b07e-4b0e-80bd-d11c88b8cc14,[17.1] Unconscious Side - Gateway Explanation - Four Sides Framework,2025-10-25 03:18 PM
2c652530-9492-426d-a9f3-5babc8c539b1,[17.1] Quadras - Virtues and Vices - All Quadras,2025-10-25 03:18 PM
05330a31-b5d1-4958-b306-3683d1de0b15,[17.1] Gamma Quadra - Wayfarers - Framework - INTJ ENTJ ESFP ISFP,2025-10-25 03:20 PM
0ffb34d7-649e-4743-8c40-7309cc381160,[17.1] Beta Quadra - Templars - Framework - ESTP ISTP ENFJ INFJ,2025-10-25 03:20 PM
e78a3aec-8c76-40a5-abdb-604f59470940,[17.1] Parenting Solutions - Trauma and Development - Practical,2025-10-25 03:21 PM
05d6e7e3-f73d-4776-9a2f-642333c4b51f,[17.1] Delta Quadra - Philosophers - Framework - ESTJ ENFP ISTJ INFP,2025-10-25 03:21 PM
e620c116-4762-4e5c-95c5-138fc7c3ad5e,[17.1] Subconscious Side - Gateway Explanation - Four Sides Framework,2025-10-25 03:21 PM
5d22018c-81dd-4666-8337-a759846921f3,[17.1] Source of Cognition - Explanation - Advanced Framework,2025-10-25 03:21 PM
560a89b2-ffd2-4978-b4af-3ca047ffee84,[17.1] Superego Side - Gateway Explanation - Four Sides Framework,2025-10-25 03:21 PM
2d45dd5f-1e36-4309-8045-6d80c724ffae,[17.1] Alpha Quadra - Crusaders - Framework - ESFJ ENTP ISFJ INTP,2025-10-25 03:21 PM
f6fb1e26-e277-4f4c-8271-e8c8ee9dfb85,"[17.2] Delta Quadra - Philosopher Abusers - Relationship Dynamics - ESTJ, ISTJ, ENFP, INFP",2025-10-25 03:24 PM
0409109f-4e36-47c0-9335-e695ac764841,"[17.2] Alpha Quadra - Crusader Abusers - Relationship Dynamics - ENTP, INTP,ESFJ, ISFJ",2025-10-25 03:24 PM
c56ea5a9-3ab8-4e15-99d3-bdf5e6ded153,[17.2] Parenting Solutions - Positive Parenting - Practical,2025-10-25 03:24 PM
6f1e260b-ecd8-44e5-a16f-bbfc613e34f4,"[17.2] Beta Quadra - Templar Abusers - Relationship Dynamics - ESTP, ISTP, ENFJ, INFJ",2025-10-25 03:24 PM
a9772fe7-e52d-4c02-89e4-c7d4c9c60c60,"[17.2] Gamma Quadra - Wayfarer Abusers - Relationship Dynamics - INTJ, ENTJ, ISFP, ESFP",2025-10-25 03:24 PM
5ea7fd5d-d00b-4a0f-b5d3-31319bd866f7,[18] Octagram - Cognitive Development Framework - Advanced,2025-10-25 03:25 PM
4e73bdce-cc82-419a-9024-b8cdc10bb678,[18] Octagram - Cognitive Focus Mechanics - Advanced,2025-10-25 03:25 PM
e1b6343d-79eb-4054-9140-ce838884e85f,[18] Octagram Mechanics - Satisfaction and Reverence - Advanced,2025-10-25 03:25 PM
aecd533f-fece-44f1-ac66-d9b8638964e2,[18] Cognitive Orbit - Ti-Te Third Orbit - Advanced,2025-10-25 03:25 PM
cb5d078d-7c0b-4f2b-95c2-4f4f799850ce,[18] Cognitive Reflection - Se and Ne - Advanced,2025-10-25 03:25 PM
2023e19d-d142-4c34-bf15-fca8ee34acb9,[18] Octagram States - SD-UF Decay - Advanced Mechanics,2025-10-25 03:25 PM
e35e6016-8ef5-4e65-a44c-9e7e7e9ee55a,[18] Cognitive Reflection - Te and Fe - Advanced,2025-10-25 03:25 PM
c9d3a71f-d17e-48a9-bef6-f281ad04968c,[18] Octagram Mechanics - Purpose and Discovery - Advanced,2025-10-25 03:26 PM
58f57105-5a25-4f42-a0bc-99cc42e9e32e,[18] Cognitive Functions - Improvement Methods - Practical,2025-10-25 03:26 PM
fc4fa6bf-d3e9-48ad-8b4a-ee4ab45fb061,[18] Octagram Mechanics - Intimacy and Justification - Advanced,2025-10-25 03:26 PM
2020bf6f-7505-42d4-9aea-a42f5b434c61,[18] Cognitive Mechanics - Judgment System - Advanced,2025-10-25 03:26 PM
1ceb8a29-a99f-4520-8475-526670e342fb,[18] Cognitive Mechanics - Battlegrounds - Advanced,2025-10-25 03:26 PM
4df222e8-d550-4169-9439-5dbadb662c60,[18] Cognitive Reflection - Ti and Fi - Advanced,2025-10-25 03:26 PM
8170323a-7574-4899-8f18-e2cf3250cb2d,[18] Octagram States - UD-UF Despair - Advanced Mechanics,2025-10-25 03:26 PM
31d98781-0236-492b-a3ec-7c71b13a62d6,[18] Temple Wheels - Body Temple - Advanced Framework,2025-10-25 03:26 PM
8a0973ee-a155-4dae-a1ba-3f3b166363a4,[18] Cognitive Mechanics - Introduction - Advanced Framework,2025-10-25 03:26 PM
89efac59-88c1-45dc-9c97-4b6201287476,[18] Octagram States - UD-SF Hope - Advanced Mechanics,2025-10-25 03:26 PM
bf44a775-12bc-4f08-b777-3a6ec714f8a1,[18] Temple Wheels - Mind Temple - Advanced Framework,2025-10-25 03:26 PM
65edb5c2-aaab-428c-b299-cf86ae4d1b20,[18] Cognitive Axis - Ti-Fe Fourth Axis - Advanced,2025-10-25 03:26 PM
629aad01-89b9-4a47-a042-4daa7ea63634,[18] Cognitive Orbit - Si-Se First Orbit - Advanced,2025-10-25 03:27 PM
a018de7f-02a6-4d23-be38-fafb7df44bc9,[18] Cognitive Mechanics - Perception System - Advanced,2025-10-25 03:27 PM
a4ba25f1-2160-4ef6-9aa9-057d2f987e06,[18] Cognitive Axis - Ni-Se Fire and Wind - Advanced,2025-10-25 03:27 PM
8bc938c0-2f83-4a97-8219-346bc508892b,[18] Cognitive Orbit - Fi-Fe Fourth Orbit - Advanced,2025-10-25 03:27 PM
aa1d4cf7-bb5b-43be-be99-8564a1cd4eb2,[18] Cognitive Mechanics - IPOF Input Process Output Feedback Framework - Advanced,2025-10-25 03:27 PM
5983813b-57c6-4e25-886c-e450dfaf32bd,[18] Temple Wheels - Heart Temple - Advanced Framework,2025-10-25 03:27 PM
473515aa-4d64-433d-8c77-1f0130432bae,[18] Cognitive Orbit - Ni-Ne Second Orbit - Advanced,2025-10-25 03:27 PM
14bc4beb-a544-4632-9c44-848f5f29790d,[18] God Functions - Explanation - Advanced Framework,2025-10-25 03:27 PM
4a371ca5-7c44-42e7-80de-ab966d49dda5,[18] Cognitive Axis - Si-Se Earth and Water - Advanced,2025-10-25 03:27 PM
11835986-815e-415f-bebd-a160b7d82a06,[18] Octagram Mechanics - Validation and Authority - Advanced,2025-10-25 03:27 PM
4c21263b-254f-439c-8edf-c86c9df9cc25,[18] Cognitive Reflection - Si and Ni - Advanced,2025-10-25 03:28 PM
4ebbba45-4607-4b78-91e2-00fee80330ff,[18] Octagram States - SD-SF Joy - Advanced Mechanics,2025-10-25 03:28 PM
9208d9ea-8f05-45ed-86dc-8d7ce8ac5b96,[18] Temple Wheels - Introduction - Advanced Framework,2025-10-25 03:28 PM
202c0cc4-99f9-4dec-a363-1690b020e918,[18] Temple Wheels - Soul Temple - Advanced Framework,2025-10-25 03:28 PM
8df799c4-989b-40ee-8f5a-63018ff4eeb8,[18] Cognitive Axis - Ti-Fe Fourth Axis - Advanced,2025-10-25 03:28 PM
5090ce79-89bc-46ee-9428-014f8ce42d8c,[20] David Bowie - Celebrity Typing - Practical Example,2025-10-26 06:40 PM
0ed2c68d-785b-4b34-a11e-3473d5655f62,[20] Jennifer Aniston - Celebrity Typing - Practical Example,2025-10-26 06:40 PM
5d6d7ff5-455c-4ecc-9395-346a1753d12f,[20] Adele - Celebrity Typing - Practical Example,2025-10-26 06:40 PM
36c818d1-18f6-4c02-b45e-ebd7ea76175d,[20] Jennifer Lopez - Celebrity Typing - Practical Example,2025-10-26 06:40 PM
e2857a89-991c-4dc7-8313-24f7ce8ab1cd,[20] Jesse Ventura Alexandria Ocasio-Cortez Donna Lupartdo and More - Celebrity Typing - Practical Example,2025-10-26 06:40 PM
f9314fcc-fdad-49a5-930e-428963c18789,[20] Michael Jackson - Celebrity Typing - Practical Example,2025-10-26 06:40 PM
583bd6bd-3c91-4102-9127-ae7711e81f64,[20] Frank James Rihanna Graham Stephan Placido Domingo and More - Celebrity Typing - Practical Example,2025-10-26 06:40 PM
a0f08692-9463-45a5-abf2-5a06a7b1a14a,[20] Eddie Vedder Emma Stone Arnold Schwarzenegger Mother Teresa Henry Kissinger and More - Celebrity Typing - Practical Example,2025-10-26 06:40 PM
ba5db65f-4a76-4c3b-9443-c2b71bca4bc2,[20] Nelson Mandela - Celebrity Typing - Practical Example,2025-10-26 06:41 PM
438c3656-78f3-462c-9377-e13f750f958f,[20] Royalty Shane Dawson Johnny Cash Larry David Rudy Giuliani and More - Celebrity Typing - Practical Example,2025-10-26 06:41 PM
c37c2517-11a1-4d0e-88e4-5503f16cf407,[20] Miley Cyrus - Celebrity Typing - Practical Example,2025-10-26 06:41 PM
499c1569-15fe-4a2c-b505-607a1904e375,[20] Mark Wahlberg - Celebrity Typing - Practical Example,2025-10-26 06:41 PM
7b74bde8-6ccf-4c4c-b243-18413032852e,[20] Andrew Yang Princess Diana Magnus Carlsen Johnny Depp Ozzy Ozbourne and More - Celebrity Typing - Practical Example,2025-10-26 06:41 PM
f018d876-9d99-4a19-a645-35464ef36cec,[20] Colonel Sanders - Celebrity Typing - Practical Example,2025-10-26 06:41 PM
32f3faca-3a39-493f-9fd0-cfd80ca6063c,[20] Post Malone Seth MacFarlane Bill Gates Steven Tyler and More - Celebrity Typing - Practical Example,2025-10-26 06:41 PM
2cb29966-0994-4a4b-a762-a4d3aba4639b,[20] Ma Anand Sheela Lil Wayne Dave Ramsey Chris Hemsworth Chris Evans and More - Celebrity Typing - Practical Example,2025-10-26 06:41 PM
e3898bb1-8345-4ecc-9281-33da08d8a855,[20] Martin Luther King Jr Brett Michaels Trent Reznor Harry Styles Cesar Millan and More - Celebrity Typing - Practical Example,2025-10-26 06:41 PM
b3672843-96de-46e5-8321-5f83507589c9,[20]  How to psycho analyze famous people,2025-10-26 06:41 PM
09b96adb-0282-4bd7-b390-8ad85c3421b7,[20] Tori Amos Kobe Bryant Edward Snowden Logic Kurt Vonnegut Nick Fuentes and More - Celebrity Typing - Practical Example,2025-10-26 06:41 PM
07bf2935-e73d-4501-8236-4e758add90f7,[20] Travis Scott Justin Bieber Jerry Seinfeld Dita Von Teese Diane Keaton and More - Celebrity Typing - Practical Example,2025-10-26 06:42 PM
4798f724-4afc-43d6-b894-871351834912,[20] Paris Hilton - Celebrity Typing - Practical Example,2025-10-26 06:42 PM
16759e73-e5f9-4f35-868e-4fd761d5718a,[20] Mark Derian Discussion - Celebrity Typing - Special Episode,2025-10-26 06:42 PM
07a868db-77bd-4b77-920f-323461ca3e20,[20] Tekashi 6ix9ine - Celebrity Typing - Practical Example,2025-10-26 06:42 PM
9060f6ca-37d2-47c0-832d-e43f55ab4167,[20] R Kelly Dave Superpowers OSHO Andrew Scott Bret Weinstein Alexia Demie and More - Celebrity Typing - Practical Example,2025-10-26 06:42 PM
cff92450-d0aa-4201-8b5a-4d4b6c8597dd,[20] Tom Brady Simon Cowell Michael Jordan Bill Nye Marilyn Monroe Celine Dion and More - Celebrity Typing - Practical Example,2025-10-26 06:42 PM
0b260d01-0a08-411c-a996-809355b8a2d1,[20] Jordan Peterson Rob Lowe 50 Cent Brad Pitt Axl Rose Donald Glover and More - Celebrity Typing - Practical Example,2025-10-26 06:42 PM
9d3afd41-beda-4471-a1ca-88482c0eae65,[20] Taylor Swift - Celebrity Typing - Practical Example,2025-10-26 06:42 PM
05971a03-fbf4-4ab5-b3e2-2cfbc49ee720,[20] Neil deGrasse Tyson - Celebrity Typing - Practical Example,2025-10-26 06:42 PM
ca5d92fa-e3a1-44ab-b7c1-c41be1cdfe58,[20] Kylie Minogue Kendrick Lamar Richard Feynman Yuval Noah Harari J Cole and More - Celebrity Typing - Practical Example,2025-10-26 06:42 PM
07c030f8-151c-42d9-97c0-3efcac3ef009,[20] Donna Tartt Alyssa Graham Hank Schyma Wes Anderson and More - Celebrity Typing - Practical Example,2025-10-26 06:42 PM
97049bcc-6bea-4af1-a89b-cdb1271377b7,[20] Kanye West - Celebrity Typing - Practical Example,2025-10-26 06:42 PM
160d2a12-c8dd-4ba1-b1d2-33c79bbd8e1d,S 20 - How To Type_ Alex Jones.pdf,2025-10-26 06:43 PM
792904ce-4766-440f-88d3-3a1e2b37dbb4,"S20_ How To Type_ Steven Wilson, Lloyd Evans, Mat .pdf",2025-10-26 06:43 PM
bc26b59e-29a0-4d1c-922d-1fac335d6184,S 20 - How To Type_ Ben Shapiro & Jordan Peterson.pdf,2025-10-26 06:43 PM
40dbf5cb-5931-4b89-8d37-51c55823552c,S20_ How to type...C418 | How to Type Famous Peopl.pdf,2025-10-26 06:43 PM
c162be0a-93e6-4e73-a935-a784c07f36c8,S 20 - How To Type_ Eminem.pdf,2025-10-26 06:43 PM
882f6f4f-04bc-4c32-baad-1a94788dae55,"S20_  How To Type_ PewDiePie, Alan Watts, Mariah C.pdf",2025-10-26 06:43 PM
ab61f24c-2bd7-4ab6-a475-5c8ac60a9ac8,Season 20 - How To Type_ Donald J Trump.pdf,2025-10-26 06:43 PM
06299c7d-dd46-4fdc-8069-8bb94e5168a0,"S 20 - How To Type_ Kurt Cobain, Brandon Boyd, Pam.pdf",2025-10-26 06:43 PM
1bf68220-6e66-4ea8-8828-b3b73b9196b8,S 20 - How To Type_ JK Rowling.pdf,2025-10-26 06:43 PM
5f4de4bc-b59e-4d4b-91ac-b7850f06a9a1,"S20_ How To Type_ Drake, Dua Lipa, Avicii, Bones, .pdf",2025-10-26 06:43 PM
2e81becf-6744-456e-ae4a-a274c638cdf6,S20_ How to type...The White Stripes | How to type.pdf,2025-10-26 06:43 PM
045cbde6-0112-4dc0-a388-5c49209c51fa,"S20_ How To Type_ Ariana Grande, Marilyn Manson, W.pdf",2025-10-26 06:43 PM
6902acd7-1ce3-4c14-9e47-576286a07734,"S 20 - How To Type_ Michio Kaku, Grimes, Leo Gura,.pdf",2025-10-26 06:43 PM
c271d3a4-f232-476a-a087-d62d04ebf251,S20_ How to type...The Mandalorian | This is the W.pdf,2025-10-26 06:44 PM
930e0b94-0cc9-4fa3-b1f4-d98938e5803f,S20_ How to type...Suze Orman | Acolyte Member Que.pdf,2025-10-26 06:44 PM
2a928a19-88d6-405a-8ff1-5aaec94ccfa7,S 20 - How To Type_ Oprah Winfrey.pdf,2025-10-26 06:44 PM
ef6cad76-acd7-4022-9619-30b689bee465,"S20_ How To Type - Your Choice_ Mila Kunis, Delila.pdf",2025-10-26 06:44 PM
315760b9-99f6-4206-81e2-d1fcce7d9c70,S 20 - How To Type_ Steve Irwin.pdf,2025-10-26 06:44 PM
67458909-75df-4584-b8d1-53f938fa46fd,S20_ How to Type...Logan Paul | How to type Famous.pdf,2025-10-26 06:44 PM
a66ef5f8-a8db-48ee-8f50-a16eeab2b65f,S 20 - How To Type_ Keanu Reeves.pdf,2025-10-26 06:44 PM
4122650f-2033-419b-bf8b-ac91da4a9e5b,S 20 - How to Type_ Dr. Phil & Gordon Ramsey.pdf,2025-10-26 06:44 PM
ac36a7bd-4071-4c76-90e2-d4f6b363d483,"S20_ How to Type - xxxTentacion, Adam Neely, Mr. R.pdf",2025-10-26 06:44 PM
5e723c5f-4411-4ea0-b02f-80a6be4d2d68,"S 20 - How To Type_ Aaliyah, Mark Zuckerberg, Eliz.pdf",2025-10-26 06:44 PM
b5e66586-31a0-44e9-af29-11845b4d8fe6,S20_ How to type...Thanos | Mistyping was inevitab.pdf,2025-10-26 06:44 PM
4bb7ee0a-b734-45cc-a6f2-dc2c217817b1,"S20_ How To Type_ Aubrey Plaza, John Lennon, Colio.pdf",2025-10-26 06:44 PM
3d25f846-16a6-45b1-a12c-62eaa8843561,"S20_ How To Type_ Tim Cook, Charles Ross, Mike Ein.pdf",2025-10-26 06:44 PM
100325b0-a19a-4367-a8bb-6e2288c88b1c,"S 20 - How To Type_ Jack White, David Mitchell, Br.pdf",2025-10-26 06:44 PM
92eb3fe9-9721-45db-8e59-a0c5e4ee387c,S 20 - How To Type_ Dwayne .pdf,2025-10-26 06:45 PM
416321c6-4d2e-4872-854e-00a9d9ac5689,"S20_ How To Type_ Pamela Anderson, Mick Jagger, Ta.pdf",2025-10-26 06:45 PM
561f38ac-1438-4581-9980-161fff65ba04,S 20 - How To Type_ Elon Musk.pdf,2025-10-26 06:45 PM
5febe374-f2a6-4001-b78b-d7e771861ce5,"S 20 -How To Type_ Gwynne Shotwell, Billie Eilish,.pdf",2025-10-26 06:45 PM
c9b752ff-12bc-420c-a1fa-e3bc839026dc,S20_ Typing The Bachelorette_ Hannah B and her men.pdf,2025-10-26 06:45 PM
da9a8e9b-9eb9-4fa5-80c9-13e59448b346,S 2 - How To Type_ John Cleese.pdf,2025-10-26 06:45 PM
926cc3b5-6e32-4f5a-a09a-17ee28d57458,S20: How To Type - Donald J Trump,2025-10-29 02:10 PM
21822cf4-9c50-46a6-8de2-459f17502cd7,S20:  How to Type - Analyzing Jennifer Aniston's Mind,2025-10-29 02:15 PM
215ef904-abc3-4acd-9627-baf4ef575bd2,R.F.C. Hull Revision of the Original translation by H.G. Baynes (1).pdf,2025-11-01 11:03 PM
5c5527f1-2ddb-4699-8c3a-e9cdda42bf5c,Introduction to Type A Guide to Understanding Your Results on the MBTI Instrument (Isabel Briggs Myers) (Z-Library).pdf,2025-11-01 11:16 PM
72da10ce-fbb2-4f6f-8fe3-13041163c91e,"Understand Yourself and Others | An Introduction to the Personality Type Code By Linda Berens, Dario Nardi.pdf",2025-11-01 11:18 PM
87d7d12a-a9ca-4baf-a922-ae55bdbd4ed2,"Plato The Republic | Cambridge, Tom Griffith.pdf",2025-11-01 11:19 PM
df3ea5f1-7611-45e7-9e0c-99424bb85a0b,Teaching Tales for the 16 Personality Types By Dario Nardi.pdf,2025-11-01 11:22 PM
a35588db-a2c5-4d90-8873-20e146e0d26b,The Magic Diamond | Jungs 8 Paths for Self Coaching By Dario Nardi.pdf,2025-11-01 11:34 PM
f4faa117-2f0c-4a0f-9874-26991093e11b,Neuroscience of Personality | Brain Savvy Insights for All Types of People By Dario Nardi.pdf,2025-11-01 11:36 PM
4799ce93-68b0-46ae-9082-7c69397c0d63,Neuroscience of Personality | Brain Savvy Insights for All Types of People By Dario Nardi.pdf,2025-11-01 11:54 PM
f7d2a832-7f1b-4b63-b22a-2e21bd6e1c6b,The Magic Diamond | Jungs 8 Paths for Self Coaching By Dario Nardi.pdf,2025-11-02 12:05 AM
60dadd85-25cd-4131-937d-86553314a4a6,Neuroscience of Personality | Brain Savvy Insights for All Types of People By Dario Nardi.pdf,2025-11-02 12:13 AM
9aca612d-0f2b-4cf4-98bd-c53b9c081c1d,Neuroscience of Personality | Brain Savvy Insights for All Types of People By Dario Nardi.pdf,2025-11-02 12:58 AM
07f14c1f-a0af-4e69-a80f-9def88ea2684,Season: ENFP Octagram,2025-11-03 09:29 AM
1e948e19-bb3a-4855-a385-b31f36aa2400,Season 32: ENFJ Octagram,2025-11-03 09:29 AM
83e56c0d-76b1-4a97-a8d7-cbd3bc56c0e7,Season 32: ESTJ Octagram ,2025-11-03 09:29 AM
bcf1f27d-cc7c-4020-958b-fd0778be1ea9,Season 32: ESFJ Octagram,2025-11-03 09:29 AM
b4251c5e-c13d-496e-9852-855a50a2b228,Season 32: ESFP Octagram,2025-11-03 09:29 AM
7645a6e4-afdc-4044-b8e5-8094d2fc52e8,Season 32: ENTJ Octagram,2025-11-03 09:31 AM
d87ace10-9e4f-42ff-9c17-b0dc03d89d9f,Season 32: INFP Octagram ,2025-11-03 09:31 AM
984f8027-acbc-4cbd-b068-c2b3d87ab65f,Season 32: ISTP Octagram ,2025-11-03 09:31 AM
e1fba2ab-371d-4ded-843a-7b0bf55e8610,Season 32: ISFP Octagram,2025-11-03 09:31 AM
221c9205-4b63-4d11-bdea-c1c9ed3ecc76,Season 32: INFJ Octagram,2025-11-03 09:31 AM
cb22a08d-0080-4f3a-b08f-92ddf0138016,Season 32: ISTJ Octagram,2025-11-03 09:31 AM
6502c4fc-dbfe-4cf9-9eb3-8bc66dce07c0,Season 32: INTP Octagram,2025-11-03 09:31 AM
e4ab8858-97c5-41ee-bf98-6fe15a6409b7,Season 32: ISFJ Octagram ,2025-11-03 09:31 AM
16cdcafe-0920-4337-9475-7059fcf1aa93,Season 32: ENTP Octagram,2025-11-03 09:32 AM
7434bd70-666a-41db-b626-9cca40281051,Season 32: ESTP Octagram,2025-11-03 09:32 AM
2f8e17cb-bfa6-4c00-b025-2e35486eb9a1,Season 32: INTJ Octagram,2025-11-03 09:32 AM
394f7e18-639d-4b95-b497-16eac4257df4,12.1 What Are The Three Relationship Styles_ Socia.pdf,2025-11-04 11:18 AM
9bdda3e8-aa75-4420-96a4-f02dc762674d,12.2.Optimizing ISFP Social Skills | CS Joseph .pdf,2025-11-04 11:34 AM
ba031679-2e3c-4a4b-889e-a609f0f16c8e,How To Social Engineer Using Type _ Social Enginee.pdf,2025-11-05 04:41 PM
21af1bfc-c4ff-4a12-9f9d-c146ba0944d4,How To Social Engineer Using Type _ Social Enginee.pdf,2025-11-05 04:48 PM
4617c455-eb4b-4647-85e2-42841b8b8ba1,How To Social Engineer Using Type _ Social Enginee.pdf,2025-11-05 04:54 PM
